'_preisstaffel_nr'|'artikel_id'|'farb_nr'|'groesse'|'vk_preis'|'aktionspreis'|'von_datum'|'bis_datum'|'staffel_1'|'staffel_2'|'staffel_3'|'staffel_4'|'staffel_5'|'vk_1'|'vk_2'|'vk_3'|'vk_4'|'vk_5'|'rabatt_1'|'empfohlener_VK'
'1'|'241'|'0152'|'L'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'241'|'0152'|'M'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'241'|'0152'|'S'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'241'|'0152'|'XS'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'241'|'0163'|'L'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'241'|'0163'|'M'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'241'|'0163'|'S'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'241'|'0163'|'XS'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'242'|'0162'|'L'|'81.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'81.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'242'|'0162'|'M'|'81.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'81.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'242'|'0162'|'S'|'81.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'81.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'242'|'0162'|'XS'|'81.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'81.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'243'|'0165'|'L'|'34.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'34.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'89.000'
'1'|'243'|'0165'|'M'|'34.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'34.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'89.000'
'1'|'243'|'0165'|'S'|'34.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'34.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'89.000'
'1'|'243'|'0165'|'XS'|'34.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'34.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'89.000'
'1'|'243'|'0166'|'L'|'34.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'34.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'89.000'
'1'|'243'|'0166'|'M'|'34.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'34.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'89.000'
'1'|'243'|'0166'|'S'|'34.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'34.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'89.000'
'1'|'243'|'0166'|'XS'|'34.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'34.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'89.000'
'1'|'245'|'0167'|'L'|'37.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'37.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'98.000'
'1'|'245'|'0167'|'M'|'37.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'37.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'98.000'
'1'|'245'|'0167'|'S'|'37.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'37.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'98.000'
'1'|'245'|'0167'|'XS'|'37.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'37.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'98.000'
'1'|'245'|'0168'|'L'|'37.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'37.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'98.000'
'1'|'245'|'0168'|'M'|'37.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'37.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'98.000'
'1'|'245'|'0168'|'S'|'37.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'37.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'98.000'
'1'|'245'|'0168'|'XS'|'37.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'37.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'98.000'
'1'|'245'|'0238'|'L'|'37.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'37.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'98.000'
'1'|'245'|'0238'|'M'|'37.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'37.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'98.000'
'1'|'245'|'0238'|'S'|'37.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'37.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'98.000'
'1'|'245'|'0238'|'XS'|'37.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'37.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'98.000'
'1'|'248'|'0149'|'L'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'248'|'0149'|'M'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'248'|'0149'|'S'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'248'|'0149'|'XS'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'248'|'0150'|'L'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'248'|'0150'|'M'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'248'|'0150'|'S'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'248'|'0150'|'XS'|'100.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'100.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'269.000'
'1'|'250'|'0002'|'L'|'34.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'34.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'0.000'
'1'|'250'|'0002'|'M'|'34.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'34.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'0.000'
'1'|'250'|'0002'|'S'|'34.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'34.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'0.000'
'1'|'250'|'0002'|'XS'|'34.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'34.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'0.000'
'1'|'250'|'0042'|'L'|'34.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'34.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'0.000'
'1'|'250'|'0042'|'M'|'34.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'34.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'0.000'
'1'|'250'|'0042'|'S'|'34.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'34.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'0.000'
'1'|'250'|'0042'|'XS'|'34.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'34.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'0.000'
'1'|'255'|'0083'|'L'|'144.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'144.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'389.000'
'1'|'255'|'0083'|'M'|'144.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'144.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'389.000'
'1'|'255'|'0083'|'S'|'144.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'144.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'389.000'
'1'|'255'|'0083'|'XS'|'144.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'144.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'389.000'
'1'|'260'|'0186'|'L'|'89.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'89.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'239.000'
'1'|'260'|'0186'|'M'|'89.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'89.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'239.000'
'1'|'260'|'0186'|'S'|'89.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'89.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'239.000'
'1'|'260'|'0186'|'XS'|'89.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'89.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'239.000'
'1'|'262'|'0187'|'L'|'107.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'107.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'289.000'
'1'|'262'|'0187'|'M'|'107.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'107.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'289.000'
'1'|'262'|'0187'|'S'|'107.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'107.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'289.000'
'1'|'262'|'0187'|'XS'|'107.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'107.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'289.000'
'1'|'264'|'0000'|'OS'|'59.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'59.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'0.000'
'1'|'269'|'0000'|'L'|'85.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'85.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'229.000'
'1'|'269'|'0000'|'M'|'85.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'85.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'229.000'
'1'|'269'|'0000'|'S'|'85.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'85.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'229.000'
'1'|'269'|'0000'|'XS'|'85.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'85.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'229.000'
'1'|'269'|'0006'|'L'|'85.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'85.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'229.000'
'1'|'269'|'0006'|'M'|'85.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'85.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'229.000'
'1'|'269'|'0006'|'S'|'85.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'85.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'229.000'
'1'|'269'|'0006'|'XS'|'85.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'85.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'229.000'
'1'|'270'|'0000'|'L'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'298.000'
'1'|'270'|'0000'|'M'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'298.000'
'1'|'270'|'0000'|'S'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'298.000'
'1'|'270'|'0000'|'XL'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'298.000'
'1'|'270'|'0000'|'XS'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'298.000'
'1'|'271'|'0152'|'L'|'163.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'163.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'439.000'
'1'|'271'|'0152'|'M'|'163.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'163.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'439.000'
'1'|'271'|'0152'|'S'|'163.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'163.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'439.000'
'1'|'271'|'0152'|'XL'|'163.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'163.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'439.000'
'1'|'271'|'0152'|'XS'|'163.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'163.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'439.000'
'1'|'274'|'0162'|'L'|'129.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'129.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'274'|'0162'|'M'|'129.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'129.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'274'|'0162'|'S'|'129.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'129.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'274'|'0162'|'XS'|'129.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'129.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'276'|'0152'|'L'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'289.000'
'1'|'276'|'0152'|'M'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'289.000'
'1'|'276'|'0152'|'S'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'289.000'
'1'|'276'|'0152'|'XL'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'289.000'
'1'|'276'|'0152'|'XS'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'289.000'
'1'|'276'|'0154'|'L'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'289.000'
'1'|'276'|'0154'|'M'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'289.000'
'1'|'276'|'0154'|'S'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'289.000'
'1'|'276'|'0154'|'XL'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'289.000'
'1'|'276'|'0154'|'XS'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'289.000'
'1'|'276'|'0163'|'L'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'289.000'
'1'|'276'|'0163'|'M'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'289.000'
'1'|'276'|'0163'|'S'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'289.000'
'1'|'276'|'0163'|'XL'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'289.000'
'1'|'276'|'0163'|'XS'|'111.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'111.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'289.000'
'1'|'277'|'0000'|'L'|'74.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'74.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'198.000'
'1'|'277'|'0000'|'M'|'74.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'74.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'198.000'
'1'|'277'|'0000'|'S'|'74.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'74.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'198.000'
'1'|'277'|'0000'|'XL'|'74.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'74.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'198.000'
'1'|'277'|'0000'|'XS'|'74.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'74.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'198.000'
'1'|'278'|'0000'|'L'|'81.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'81.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'278'|'0000'|'M'|'81.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'81.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'278'|'0000'|'S'|'81.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'81.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'278'|'0000'|'XL'|'81.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'81.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'278'|'0000'|'XS'|'81.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'81.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'219.000'
'1'|'279'|'0000'|'L'|'89.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'89.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'239.000'
'1'|'279'|'0000'|'M'|'89.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'89.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'239.000'
'1'|'279'|'0000'|'S'|'89.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'89.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'239.000'
'1'|'279'|'0000'|'XL'|'89.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'89.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'239.000'
'1'|'279'|'0000'|'XS'|'89.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'89.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'239.000'
'1'|'280'|'0152'|'L'|'129.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'129.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'280'|'0152'|'M'|'129.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'129.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'280'|'0152'|'S'|'129.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'129.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'280'|'0152'|'XL'|'129.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'129.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'280'|'0152'|'XS'|'129.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'129.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'280'|'0154'|'L'|'129.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'129.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'280'|'0154'|'M'|'129.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'129.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'280'|'0154'|'S'|'129.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'129.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'280'|'0154'|'XL'|'129.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'129.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'280'|'0154'|'XS'|'129.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'129.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'280'|'0163'|'L'|'129.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'129.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'280'|'0163'|'M'|'129.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'129.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
'1'|'280'|'0163'|'S'|'129.000'|'0.000'|'2000-01-01'|'2000-01-01'|'0'|'0'|'0'|'0'|'0'|'129.000'|'0.000'|'0.000'|'0.000'|'0.000'|'0.00'|'349.000'
